74,154430,2004,1,0,1,0,0,3300
81,154829,2012,1,0,1,0,0,7390
66,160000,2004,0,0,1,0,0,2700
72,149000,2002,1,0,1,0,0,2790
81,160460,2011,1,0,0,1,0,6800
66,146300,2012,1,0,0,1,0,6950
83,147749,2005,0,0,1,0,0,3750
63,181000,2005,0,0,1,0,0,2600
74,270000,2004,1,0,0,1,0,2650
88,178000,2004,1,0,1,0,0,3400
83,135000,2004,0,0,1,0,0,3050
63,148500,2009,0,0,1,0,0,6090
79,186000,2001,0,0,0,0,0,1799
88,195000,2005,0,0,0,1,0,2650
96,90000,2009,1,0,0,0,1,8700
88,148160,2003,0,0,1,0,0,3099
96,180000,2010,0,0,0,1,0,6200
83,154806,2003,1,0,1,0,0,2000
88,169000,2004,0,0,0,1,0,2849
60,240000,2004,0,0,0,1,0,2850
85,225000,2002,1,0,1,0,0,2500
60,187500,2004,1,0,0,1,0,3199
60,227425,2004,0,0,0,0,0,2950
98,150000,2003,1,0,1,0,0,1300
79,205000,2001,0,1,0,1,0,2300
88,201000,2003,1,0,1,0,0,2200
83,203000,2002,0,0,1,0,0,2550
88,185000,2003,1,0,0,1,0,3000
81,83866,2011,1,0,0,1,0,8100
77,260000,2006,0,0,0,0,0,2799
63,151235,2006,0,0,0,0,0,3400
88,171000,2004,1,0,1,0,0,2900
63,80000,2010,0,0,1,0,0,6190
83,130000,2003,1,0,1,0,0,3000
88,180000,2004,0,0,1,0,0,1690
83,178420,2003,0,0,0,1,0,2900
97,197500,2005,1,0,0,1,0,3150
63,132000,2009,0,0,0,0,0,5500
88,244350,2003,0,0,1,0,0,2450
70,157500,2002,0,0,0,0,1,1400
98,196000,2004,1,0,0,1,0,2750
88,190000,2004,0,0,0,0,0,3800
78,185000,2007,1,0,0,0,0,4299
88,173000,2003,1,0,0,0,0,2990
78,200000,2008,0,0,1,0,0,3850
75,280000,2001,1,0,0,1,0,1800
88,225000,2004,0,0,0,1,0,2390
75,235000,2001,0,0,0,0,0,1600
66,133500,2012,0,0,0,1,0,6790
65,127400,2010,0,0,0,0,0,6290
81,176707,2011,1,0,0,1,0,6700
77,197217,2010,1,0,0,1,0,6700
60,144000,2003,0,0,0,0,0,2500
110,242947,2006,0,0,1,0,0,3500
74,213700,2005,1,0,0,1,0,3350
84,203000,2005,1,0,1,0,0,3250
63,169000,2007,0,0,0,0,0,4500
75,206000,2002,0,0,0,0,0,2450
78,220000,2007,0,0,0,0,0,3700
74,275309,2004,1,0,0,0,0,2550
60,245000,2004,0,0,1,0,0,2400
79,192832,2001,0,0,0,1,0,1750
99,161000,2003,1,0,1,0,0,2790
73,160000,2006,1,0,1,0,0,3800
75,199500,2002,1,0,1,0,0,950
75,182000,2003,1,0,1,0,0,3100
80,210000,2003,0,0,1,0,0,2200
88,175000,2004,1,0,0,1,0,2750
88,171595,2005,1,0,0,1,0,2890
63,143000,2009,0,0,1,0,0,5350
72,209000,2003,0,0,1,0,0,2300
60,230000,2004,1,0,1,0,0,2450
88,211000,2003,1,0,1,0,0,2599
79,156000,2002,0,0,0,0,0,2190
66,161000,2011,0,0,0,1,0,6999
66,170882,2012,0,0,0,1,0,7290
70,140400,2003,0,0,0,1,0,2199
60,215000,2003,0,0,0,0,0,3150
88,211000,2004,0,0,0,0,0,3250
63,180000,2008,0,0,0,0,0,4400
79,167000,2001,0,0,0,1,0,1799
63,134222,2008,0,0,0,0,0,4100
75,260400,2002,0,0,1,0,0,2200
99,85000,2006,1,1,0,0,0,3200
63,176000,2009,1,0,1,0,0,6300
83,218000,2005,0,1,0,1,0,2900
88,185000,2005,0,0,0,1,0,2590
88,244350,2003,0,0,1,0,0,2499
85,260000,2002,0,0,0,0,0,1799
74,125000,2009,0,0,1,0,0,6199
66,149000,2012,0,0,0,0,0,6750
83,168000,2002,1,0,1,0,0,2650
75,200000,2003,0,0,0,1,0,1800
96,152510,2006,1,0,0,1,0,3850
96,40000,2011,1,0,0,0,1,9150
88,158100,2003,1,0,0,0,0,2980
88,180000,2003,1,0,0,0,0,2900
60,154000,2003,0,0,0,0,0,2950
66,160071,2012,0,0,0,1,0,6800
63,299000,2006,0,0,0,1,0,2290
88,190000,2005,0,0,0,1,0,2990
74,180000,2003,0,0,0,1,0,1699
76,200000,2003,0,0,1,0,0,2299
63,163133,2010,0,0,1,0,0,6150
88,140899,2004,1,0,0,0,0,2850
60,226000,2003,1,0,1,0,0,2450
81,266018,2006,0,0,0,1,0,3350
59,195500,2001,0,0,0,1,0,2050
66,139522,2012,0,0,1,0,0,7999
79,186000,2001,0,0,0,1,0,2200
88,169530,2004,1,0,0,1,0,2700
88,178930,2005,0,0,0,1,0,2700
66,149000,2010,0,0,0,1,0,6550
79,194800,2002,0,0,0,1,0,2150
60,152000,2004,0,0,1,0,0,2800
88,189000,2004,1,0,0,1,0,2800
81,126000,2011,1,0,1,0,0,7400
70,192000,2003,1,0,0,0,0,2400
63,180000,2004,1,0,0,1,0,3400
88,190000,2004,0,0,0,1,0,2800
81,90478,2011,0,0,0,0,0,6700
79,180000,2001,0,0,0,1,0,2200
96,109000,2010,0,0,1,0,0,7800
88,187000,2004,1,0,0,1,0,3450
81,186382,2002,0,0,1,0,0,2350
72,167000,2005,0,0,1,0,0,2600
1,160000,2004,1,0,0,1,0,2900
75,173000,2001,0,0,0,1,0,1950
78,210000,2002,0,0,0,0,1,1750
79,170400,2002,0,0,0,0,0,2350
66,160000,2010,1,0,1,0,0,6800
70,139000,2001,0,0,0,1,0,2180
60,167000,2004,1,0,1,0,0,3100
66,220000,2001,1,0,0,1,0,2350
79,165000,2002,1,0,0,0,0,2850
60,184000,2004,0,0,1,0,0,2950
66,168715,2011,0,0,1,0,0,6500
78,211000,2006,1,0,1,0,0,3150
80,128000,2001,1,0,1,0,0,1900
60,196000,2004,1,0,0,1,0,3000
74,236167,2002,0,0,0,1,0,1499
88,189000,2004,1,0,0,1,0,3300
169,84000,2006,1,0,0,0,1,9200
75,176000,2001,0,0,0,1,0,1799
96,45000,2011,1,0,1,0,0,11990
88,154000,2003,1,0,1,0,0,2699
96,150356,2006,1,0,0,1,0,3390
74,159000,2005,0,0,0,1,0,3099
88,175048,2003,1,0,0,0,0,2890
889,146243,2004,1,0,0,1,0,3100
66,180000,2003,0,0,1,0,0,2000
66,122423,2003,0,0,1,0,0,3100
66,133000,2011,0,0,0,0,0,6700
66,178000,2011,0,0,0,1,0,6699
66,247323,2013,0,0,0,1,0,6490
60,163000,2003,0,0,1,0,0,3399
60,180000,2003,1,0,1,0,0,2200
88,169000,2003,0,0,1,0,0,2500
55,210000,2001,0,0,0,1,0,1500
85,230000,2006,0,0,0,0,0,3400
74,210000,2004,0,0,0,1,0,3150
63,172000,2007,0,0,0,0,0,4800
59,209000,2001,0,0,0,0,0,2290
65,180000,2003,0,0,1,0,0,2250
60,228600,2003,0,0,1,0,0,2650
59,211000,2002,0,0,0,1,0,1590
66,197000,2002,0,0,0,1,0,1899
74,330000,2001,0,0,0,1,0,1500
63,223000,2008,0,0,0,0,0,4300
63,124000,2009,0,0,1,0,0,5800
83,125503,2005,1,0,1,0,0,3100
83,110348,2003,1,0,1,0,0,3350
66,167521,2013,1,0,1,0,0,7899
63,189000,2008,0,0,1,0,0,4099
60,163000,2004,1,0,1,0,0,2600
88,185000,2003,0,0,1,0,0,2700
78,152000,2009,1,0,0,0,0,5300
85,283000,2003,1,0,0,1,0,2300
60,260000,2004,0,0,0,1,0,2400
66,162545,2012,0,0,0,0,0,6750
70,180877,2001,0,0,0,0,1,2100
60,195000,2003,0,0,1,0,0,2999
74,186000,2005,0,0,1,0,0,3000
74,173000,2005,1,0,1,0,0,3000
70,207000,2000,0,0,0,0,1,1650
72,91000,2004,0,0,1,0,0,3300
74,150000,2003,0,0,0,0,0,2300
88,182912,2003,1,0,1,0,0,2650
83,215000,2004,1,0,0,1,0,3500
83,200000,2003,1,0,0,0,0,3000
79,173500,2002,0,0,0,1,0,1850
79,174000,2001,0,0,0,1,0,2300
60,177000,2003,0,0,1,0,0,3250
77,174980,2007,1,0,0,0,0,3350
96,180000,2008,1,1,0,1,0,3650
74,33000,2013,1,0,1,0,0,8800
81,190000,2012,0,0,0,1,0,6790
83,150551,2004,1,0,0,1,0,3200
72,142581,2003,0,0,0,0,0,2650
62,180000,2004,0,0,0,1,0,2399
63,167042,2010,0,0,1,0,0,5990
63,154900,2010,0,0,1,0,0,5690
96,177500,2006,1,0,0,1,0,3990
88,197698,2003,1,0,1,0,0,2900
88,146900,2004,1,0,0,1,0,2650
88,180000,2003,1,0,1,0,0,2500
165,158000,2004,1,0,1,0,0,7990
88,201000,2007,0,0,0,1,0,4500
66,174000,2011,0,0,0,0,0,6500
63,99000,2010,0,0,0,0,0,7200
78,110869,2010,1,0,0,1,0,6990
78,170000,2005,1,0,1,0,0,3399
88,162980,2005,0,0,0,1,0,2899
81,150148,2010,0,0,0,1,0,6390
96,171189,2008,1,0,1,0,0,4590
59,177000,2001,0,0,0,1,0,2190
79,230000,2002,0,0,1,0,0,2300
79,280000,2001,1,0,0,1,0,1890
74,200000,2005,0,0,0,1,0,3350
74,163000,2005,0,0,0,1,0,3900
88,185000,2004,1,0,0,1,0,3450
75,295000,2002,0,0,0,1,0,1850
75,240000,2001,0,0,0,1,0,2200
74,225000,2003,0,0,0,1,0,1700
74,120000,2001,0,0,0,1,0,1850
75,174000,2003,0,0,1,0,0,2100
70,125000,2011,0,0,1,0,0,6150
79,180000,2002,0,0,0,1,0,2000
60,234000,2004,0,0,0,0,1,2450
78,240690,2006,0,0,1,0,0,3100
59,210000,2001,0,0,0,1,0,2100
75,154000,2002,0,0,0,1,0,2400
63,196000,2008,0,0,0,1,0,3700
88,212000,2003,0,0,1,0,0,2699
63,243000,2006,0,0,1,0,0,3100
60,202000,2003,0,0,0,0,0,2200
88,179710,2003,1,0,1,0,0,2900
83,138300,2005,1,0,0,1,0,3450
60,186332,2004,0,0,1,0,0,2599
83,203500,2004,1,1,0,1,0,2050
66,150657,2012,0,0,0,0,0,6590
83,127400,2003,1,0,1,0,0,2790
88,256800,2003,1,0,1,0,0,2999
75,71100,2010,0,0,1,0,0,6900
60,138000,2004,0,0,1,0,0,2999
63,175000,2010,0,0,1,0,0,5900
74,164000,2005,0,0,1,0,0,2790
78,195000,2006,1,0,0,1,0,3750
81,160487,2012,0,0,1,0,0,6690
59,158000,2001,0,0,0,1,0,2380
88,148000,2004,1,0,0,1,0,2450
88,170000,2005,0,0,0,1,0,2750
83,148200,2005,0,0,1,0,0,2990
77,144000,2008,1,0,0,0,1,4950
78,170000,2007,0,0,0,1,0,3790
75,158000,2001,0,0,0,1,0,1790
63,146000,2007,0,0,0,0,0,3400
81,162087,2010,0,0,1,0,0,6790
96,182000,2007,0,0,0,1,0,4250
70,235000,2001,0,0,1,0,0,2050
88,156450,2006,0,0,0,1,0,3650
78,188775,2006,0,0,0,1,0,2999
81,150000,2010,1,0,1,0,0,6400
88,245000,2003,0,0,1,0,0,2100
63,142000,2009,0,0,1,0,0,6000
74,188000,2003,1,0,0,0,0,2850
60,140000,2004,1,0,1,0,0,2700
88,178000,2003,1,0,0,0,0,3300
63,184000,2007,0,0,0,0,0,3400
88,243156,2005,1,0,0,1,0,3600
96,208000,2005,0,0,0,1,0,2900
75,248514,2002,0,0,1,0,0,1750
60,248000,2003,1,0,1,0,0,3050
79,167000,2001,0,0,0,0,0,1799
88,160000,2003,0,0,0,1,0,2450
83,139000,2004,1,0,0,0,0,3250
66,136000,2011,0,0,0,1,0,6990
83,186000,2002,1,0,1,0,0,2600
90,215000,2004,1,0,0,1,0,2950
75,200000,2002,0,0,0,1,0,1450
78,173000,2008,1,0,0,0,0,3950
75,271000,2002,0,0,0,1,0,1900
78,142510,2005,0,0,0,1,0,3400
79,201500,2001,0,0,1,0,0,1950
72,154000,2004,1,0,0,0,0,1950
86,205000,2003,1,0,0,0,0,2850
88,90000,2004,0,0,0,1,0,2950
78,161000,2008,1,0,0,0,0,4200
77,142000,2009,1,0,1,0,0,5650
63,188000,2007,0,0,0,0,0,4700
63,294217,2003,0,0,0,0,0,2250
77,150000,2003,0,0,1,0,0,2800
81,227430,2010,1,0,0,1,0,6640
75,254256,2002,0,0,0,1,0,1710
78,60000,2010,1,0,1,0,0,8400
59,278000,2002,1,0,0,0,0,2200
83,237000,2003,1,0,0,0,0,2999
88,198100,2004,1,0,0,0,0,2750
79,164594,2001,0,0,0,1,0,1750
83,175000,2003,0,0,0,0,0,2700
88,179000,2003,0,0,1,0,0,2999
74,91000,2012,0,0,1,0,0,6999
